
Epoch 1:
features.2.0.weight: max=0.006721, mean=0.000587
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.029107, mean=0.003753
features.2.1.bias: max=0.016067, mean=0.003341
features.3.0.weight: max=0.006638, mean=0.000260
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.011601, mean=0.002860
features.3.1.bias: max=0.008641, mean=0.001684
features.4.0.conv1.weight: max=0.002106, mean=0.000122
features.4.0.bn1.weight: max=0.025291, mean=0.002306
features.4.0.bn1.bias: max=0.013070, mean=0.001643
features.4.0.conv2.weight: max=0.001436, mean=0.000067
features.4.0.bn2.weight: max=0.004025, mean=0.001036
features.4.0.bn2.bias: max=0.003137, mean=0.000982
features.5.0.conv1.weight: max=0.000822, mean=0.000039
features.5.0.bn1.weight: max=0.003819, mean=0.000901
features.5.0.bn1.bias: max=0.003912, mean=0.000638
features.5.0.conv2.weight: max=0.000332, mean=0.000021
features.5.0.bn2.weight: max=0.002628, mean=0.000443
features.5.0.bn2.bias: max=0.002876, mean=0.000807
classifier.weight: max=0.016771, mean=0.004017
classifier.bias: max=0.006573, mean=0.002967

Epoch 43:
features.0.0.weight: max=0.120578, mean=0.030102
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.027670, mean=0.008945
features.0.1.bias: max=0.012288, mean=0.005152
features.1.0.weight: max=0.029228, mean=0.002405
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039567, mean=0.009210
features.1.1.bias: max=0.017870, mean=0.005446
features.2.0.weight: max=0.014575, mean=0.001096
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.031153, mean=0.007019
features.2.1.bias: max=0.026126, mean=0.006234
features.3.0.weight: max=0.009263, mean=0.000484
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.028754, mean=0.005467
features.3.1.bias: max=0.017765, mean=0.002824
features.4.0.conv1.weight: max=0.004387, mean=0.000221
features.4.0.bn1.weight: max=0.017749, mean=0.003971
features.4.0.bn1.bias: max=0.012089, mean=0.002906
features.4.0.conv2.weight: max=0.003102, mean=0.000124
features.4.0.bn2.weight: max=0.009031, mean=0.002231
features.4.0.bn2.bias: max=0.006941, mean=0.001894
features.5.0.conv1.weight: max=0.002223, mean=0.000076
features.5.0.bn1.weight: max=0.016148, mean=0.001892
features.5.0.bn1.bias: max=0.007654, mean=0.001224
features.5.0.conv2.weight: max=0.001360, mean=0.000045
features.5.0.bn2.weight: max=0.005319, mean=0.001161
features.5.0.bn2.bias: max=0.006498, mean=0.001875
classifier.weight: max=0.058407, mean=0.008675
classifier.bias: max=0.018924, mean=0.006594

Epoch 44:
features.0.0.weight: max=0.071331, mean=0.013158
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.012442, mean=0.003123
features.0.1.bias: max=0.010892, mean=0.004344
features.1.0.weight: max=0.012106, mean=0.001097
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.014541, mean=0.003938
features.1.1.bias: max=0.011482, mean=0.002871
features.2.0.weight: max=0.005995, mean=0.000539
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.014544, mean=0.003937
features.2.1.bias: max=0.015666, mean=0.003818
features.3.0.weight: max=0.004449, mean=0.000239
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.012339, mean=0.002766
features.3.1.bias: max=0.008143, mean=0.001743
features.4.0.conv1.weight: max=0.002625, mean=0.000106
features.4.0.bn1.weight: max=0.011563, mean=0.002137
features.4.0.bn1.bias: max=0.007165, mean=0.001587
features.4.0.conv2.weight: max=0.001265, mean=0.000063
features.4.0.bn2.weight: max=0.004719, mean=0.001037
features.4.0.bn2.bias: max=0.004318, mean=0.001013
features.5.0.conv1.weight: max=0.000847, mean=0.000036
features.5.0.bn1.weight: max=0.005329, mean=0.001012
features.5.0.bn1.bias: max=0.004387, mean=0.000636
features.5.0.conv2.weight: max=0.000435, mean=0.000020
features.5.0.bn2.weight: max=0.001745, mean=0.000493
features.5.0.bn2.bias: max=0.003005, mean=0.001001
classifier.weight: max=0.029108, mean=0.004106
classifier.bias: max=0.010217, mean=0.003557

Epoch 45:
features.0.0.weight: max=0.205363, mean=0.033445
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.037180, mean=0.011239
features.0.1.bias: max=0.030423, mean=0.010143
features.1.0.weight: max=0.029384, mean=0.002901
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047302, mean=0.011463
features.1.1.bias: max=0.039293, mean=0.009049
features.2.0.weight: max=0.014912, mean=0.001284
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.028880, mean=0.007878
features.2.1.bias: max=0.027694, mean=0.007556
features.3.0.weight: max=0.009930, mean=0.000571
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030629, mean=0.006737
features.3.1.bias: max=0.018880, mean=0.004223
features.4.0.conv1.weight: max=0.005116, mean=0.000273
features.4.0.bn1.weight: max=0.029381, mean=0.005761
features.4.0.bn1.bias: max=0.019543, mean=0.004109
features.4.0.conv2.weight: max=0.003080, mean=0.000158
features.4.0.bn2.weight: max=0.019579, mean=0.002796
features.4.0.bn2.bias: max=0.010922, mean=0.002618
features.5.0.conv1.weight: max=0.002099, mean=0.000096
features.5.0.bn1.weight: max=0.015579, mean=0.002786
features.5.0.bn1.bias: max=0.010684, mean=0.001726
features.5.0.conv2.weight: max=0.000842, mean=0.000054
features.5.0.bn2.weight: max=0.005739, mean=0.001556
features.5.0.bn2.bias: max=0.009258, mean=0.002641
classifier.weight: max=0.071214, mean=0.013643
classifier.bias: max=0.023918, mean=0.010590

Epoch 46:
features.0.0.weight: max=0.180085, mean=0.035700
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.018285, mean=0.006084
features.0.1.bias: max=0.018774, mean=0.004865
features.1.0.weight: max=0.020356, mean=0.001985
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.029722, mean=0.006396
features.1.1.bias: max=0.012613, mean=0.004749
features.2.0.weight: max=0.011584, mean=0.000859
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016508, mean=0.004773
features.2.1.bias: max=0.011500, mean=0.003861
features.3.0.weight: max=0.005222, mean=0.000382
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.021513, mean=0.004715
features.3.1.bias: max=0.013377, mean=0.002628
features.4.0.conv1.weight: max=0.003960, mean=0.000175
features.4.0.bn1.weight: max=0.015556, mean=0.003301
features.4.0.bn1.bias: max=0.012096, mean=0.002558
features.4.0.conv2.weight: max=0.001766, mean=0.000104
features.4.0.bn2.weight: max=0.005994, mean=0.001765
features.4.0.bn2.bias: max=0.006600, mean=0.001787
features.5.0.conv1.weight: max=0.001566, mean=0.000062
features.5.0.bn1.weight: max=0.006972, mean=0.001590
features.5.0.bn1.bias: max=0.004255, mean=0.000952
features.5.0.conv2.weight: max=0.000550, mean=0.000034
features.5.0.bn2.weight: max=0.003487, mean=0.000904
features.5.0.bn2.bias: max=0.005701, mean=0.001763
classifier.weight: max=0.049971, mean=0.008011
classifier.bias: max=0.015330, mean=0.006287

Epoch 47:
features.0.0.weight: max=0.141255, mean=0.027734
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.043001, mean=0.011228
features.0.1.bias: max=0.024926, mean=0.006836
features.1.0.weight: max=0.025216, mean=0.002278
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.025574, mean=0.008244
features.1.1.bias: max=0.018882, mean=0.005600
features.2.0.weight: max=0.013603, mean=0.001044
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.037155, mean=0.007701
features.2.1.bias: max=0.024760, mean=0.005851
features.3.0.weight: max=0.010675, mean=0.000454
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023171, mean=0.004928
features.3.1.bias: max=0.013180, mean=0.002858
features.4.0.conv1.weight: max=0.004062, mean=0.000206
features.4.0.bn1.weight: max=0.015903, mean=0.004108
features.4.0.bn1.bias: max=0.014224, mean=0.003083
features.4.0.conv2.weight: max=0.003137, mean=0.000121
features.4.0.bn2.weight: max=0.008667, mean=0.001819
features.4.0.bn2.bias: max=0.004943, mean=0.001648
features.5.0.conv1.weight: max=0.001574, mean=0.000076
features.5.0.bn1.weight: max=0.009831, mean=0.001844
features.5.0.bn1.bias: max=0.005254, mean=0.001192
features.5.0.conv2.weight: max=0.000749, mean=0.000041
features.5.0.bn2.weight: max=0.005260, mean=0.001081
features.5.0.bn2.bias: max=0.005856, mean=0.001831
classifier.weight: max=0.076339, mean=0.007527
classifier.bias: max=0.023381, mean=0.005619

Epoch 48:
features.0.0.weight: max=0.280349, mean=0.046944
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.071246, mean=0.011859
features.0.1.bias: max=0.064989, mean=0.010698
features.1.0.weight: max=0.039644, mean=0.003896
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053056, mean=0.017275
features.1.1.bias: max=0.043157, mean=0.009781
features.2.0.weight: max=0.024816, mean=0.001880
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.061921, mean=0.010605
features.2.1.bias: max=0.041000, mean=0.008658
features.3.0.weight: max=0.013018, mean=0.000774
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.039979, mean=0.008430
features.3.1.bias: max=0.020504, mean=0.004942
features.4.0.conv1.weight: max=0.006705, mean=0.000345
features.4.0.bn1.weight: max=0.044346, mean=0.007326
features.4.0.bn1.bias: max=0.038210, mean=0.005601
features.4.0.conv2.weight: max=0.003713, mean=0.000192
features.4.0.bn2.weight: max=0.013144, mean=0.002723
features.4.0.bn2.bias: max=0.010037, mean=0.002370
features.5.0.conv1.weight: max=0.002689, mean=0.000117
features.5.0.bn1.weight: max=0.013942, mean=0.002806
features.5.0.bn1.bias: max=0.009212, mean=0.001701
features.5.0.conv2.weight: max=0.001132, mean=0.000062
features.5.0.bn2.weight: max=0.007753, mean=0.001502
features.5.0.bn2.bias: max=0.006780, mean=0.001835
classifier.weight: max=0.056058, mean=0.009321
classifier.bias: max=0.016605, mean=0.005820

Epoch 49:
features.0.0.weight: max=0.111568, mean=0.024191
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.014467, mean=0.006551
features.0.1.bias: max=0.013379, mean=0.004208
features.1.0.weight: max=0.018848, mean=0.001669
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.017036, mean=0.005937
features.1.1.bias: max=0.011203, mean=0.003760
features.2.0.weight: max=0.013412, mean=0.000884
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.025946, mean=0.005846
features.2.1.bias: max=0.019053, mean=0.004418
features.3.0.weight: max=0.007188, mean=0.000380
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016419, mean=0.004723
features.3.1.bias: max=0.009640, mean=0.002806
features.4.0.conv1.weight: max=0.005081, mean=0.000173
features.4.0.bn1.weight: max=0.024091, mean=0.003800
features.4.0.bn1.bias: max=0.014591, mean=0.002504
features.4.0.conv2.weight: max=0.004229, mean=0.000108
features.4.0.bn2.weight: max=0.008347, mean=0.001789
features.4.0.bn2.bias: max=0.006935, mean=0.001470
features.5.0.conv1.weight: max=0.001551, mean=0.000066
features.5.0.bn1.weight: max=0.010866, mean=0.001945
features.5.0.bn1.bias: max=0.008800, mean=0.001192
features.5.0.conv2.weight: max=0.000884, mean=0.000038
features.5.0.bn2.weight: max=0.006677, mean=0.000950
features.5.0.bn2.bias: max=0.005182, mean=0.001583
classifier.weight: max=0.072249, mean=0.006630
classifier.bias: max=0.019840, mean=0.005168

Epoch 50:
features.0.0.weight: max=0.024475, mean=0.003804
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.004665, mean=0.001663
features.0.1.bias: max=0.004984, mean=0.001693
features.1.0.weight: max=0.003931, mean=0.000418
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.004226, mean=0.001336
features.1.1.bias: max=0.003887, mean=0.001084
features.2.0.weight: max=0.002290, mean=0.000203
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.006562, mean=0.001193
features.2.1.bias: max=0.005896, mean=0.001108
features.3.0.weight: max=0.001859, mean=0.000088
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.004321, mean=0.001061
features.3.1.bias: max=0.002379, mean=0.000642
features.4.0.conv1.weight: max=0.000884, mean=0.000040
features.4.0.bn1.weight: max=0.004425, mean=0.000791
features.4.0.bn1.bias: max=0.002979, mean=0.000560
features.4.0.conv2.weight: max=0.000460, mean=0.000023
features.4.0.bn2.weight: max=0.001646, mean=0.000384
features.4.0.bn2.bias: max=0.001124, mean=0.000354
features.5.0.conv1.weight: max=0.000401, mean=0.000015
features.5.0.bn1.weight: max=0.001775, mean=0.000410
features.5.0.bn1.bias: max=0.001582, mean=0.000266
features.5.0.conv2.weight: max=0.000156, mean=0.000008
features.5.0.bn2.weight: max=0.001250, mean=0.000208
features.5.0.bn2.bias: max=0.001041, mean=0.000377
classifier.weight: max=0.009396, mean=0.001583
classifier.bias: max=0.003365, mean=0.001272

Epoch 51:
features.0.0.weight: max=0.153965, mean=0.025795
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.015173, mean=0.003954
features.0.1.bias: max=0.022586, mean=0.005299
features.1.0.weight: max=0.017568, mean=0.001326
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.015817, mean=0.004497
features.1.1.bias: max=0.011558, mean=0.004091
features.2.0.weight: max=0.009280, mean=0.000516
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.012412, mean=0.003218
features.2.1.bias: max=0.011778, mean=0.003040
features.3.0.weight: max=0.002709, mean=0.000216
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009387, mean=0.002555
features.3.1.bias: max=0.006962, mean=0.001471
features.4.0.conv1.weight: max=0.001680, mean=0.000105
features.4.0.bn1.weight: max=0.010312, mean=0.002004
features.4.0.bn1.bias: max=0.007290, mean=0.001605
features.4.0.conv2.weight: max=0.001203, mean=0.000060
features.4.0.bn2.weight: max=0.004930, mean=0.000869
features.4.0.bn2.bias: max=0.003017, mean=0.000849
features.5.0.conv1.weight: max=0.000939, mean=0.000040
features.5.0.bn1.weight: max=0.005717, mean=0.001184
features.5.0.bn1.bias: max=0.004252, mean=0.000765
features.5.0.conv2.weight: max=0.000307, mean=0.000021
features.5.0.bn2.weight: max=0.001762, mean=0.000410
features.5.0.bn2.bias: max=0.002566, mean=0.000827
classifier.weight: max=0.025649, mean=0.003168
classifier.bias: max=0.008307, mean=0.002842

Epoch 52:
features.0.0.weight: max=0.242160, mean=0.038638
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.072384, mean=0.009350
features.0.1.bias: max=0.055655, mean=0.011005
features.1.0.weight: max=0.030498, mean=0.002001
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.026629, mean=0.008456
features.1.1.bias: max=0.027324, mean=0.007893
features.2.0.weight: max=0.008583, mean=0.000883
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.023897, mean=0.005480
features.2.1.bias: max=0.022711, mean=0.006079
features.3.0.weight: max=0.005933, mean=0.000376
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022134, mean=0.004781
features.3.1.bias: max=0.013169, mean=0.003281
features.4.0.conv1.weight: max=0.002989, mean=0.000181
features.4.0.bn1.weight: max=0.024329, mean=0.003930
features.4.0.bn1.bias: max=0.017848, mean=0.003105
features.4.0.conv2.weight: max=0.003007, mean=0.000104
features.4.0.bn2.weight: max=0.006948, mean=0.001465
features.4.0.bn2.bias: max=0.006116, mean=0.001405
features.5.0.conv1.weight: max=0.001988, mean=0.000064
features.5.0.bn1.weight: max=0.014505, mean=0.002059
features.5.0.bn1.bias: max=0.008283, mean=0.001537
features.5.0.conv2.weight: max=0.000786, mean=0.000035
features.5.0.bn2.weight: max=0.003162, mean=0.000718
features.5.0.bn2.bias: max=0.004477, mean=0.001107
classifier.weight: max=0.046889, mean=0.004672
classifier.bias: max=0.014672, mean=0.003619

Epoch 53:
features.0.0.weight: max=0.156070, mean=0.015601
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017692, mean=0.005879
features.0.1.bias: max=0.016026, mean=0.005346
features.1.0.weight: max=0.021357, mean=0.001475
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.014471, mean=0.004796
features.1.1.bias: max=0.011729, mean=0.003826
features.2.0.weight: max=0.006718, mean=0.000757
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.013727, mean=0.004316
features.2.1.bias: max=0.016152, mean=0.003479
features.3.0.weight: max=0.005067, mean=0.000344
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018280, mean=0.003731
features.3.1.bias: max=0.008706, mean=0.002127
features.4.0.conv1.weight: max=0.002783, mean=0.000162
features.4.0.bn1.weight: max=0.022210, mean=0.002988
features.4.0.bn1.bias: max=0.019429, mean=0.002204
features.4.0.conv2.weight: max=0.001882, mean=0.000093
features.4.0.bn2.weight: max=0.006197, mean=0.001433
features.4.0.bn2.bias: max=0.004758, mean=0.001333
features.5.0.conv1.weight: max=0.001050, mean=0.000055
features.5.0.bn1.weight: max=0.011584, mean=0.001759
features.5.0.bn1.bias: max=0.005988, mean=0.001097
features.5.0.conv2.weight: max=0.000461, mean=0.000031
features.5.0.bn2.weight: max=0.005596, mean=0.000980
features.5.0.bn2.bias: max=0.004043, mean=0.001353
classifier.weight: max=0.041625, mean=0.005825
classifier.bias: max=0.014854, mean=0.003820

Epoch 54:
features.0.0.weight: max=0.090366, mean=0.012574
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.008063, mean=0.002694
features.0.1.bias: max=0.008075, mean=0.002757
features.1.0.weight: max=0.007711, mean=0.000818
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.013725, mean=0.003262
features.1.1.bias: max=0.011815, mean=0.002755
features.2.0.weight: max=0.003153, mean=0.000403
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.012160, mean=0.002425
features.2.1.bias: max=0.012284, mean=0.002581
features.3.0.weight: max=0.002289, mean=0.000162
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.011223, mean=0.002081
features.3.1.bias: max=0.005291, mean=0.001405
features.4.0.conv1.weight: max=0.001470, mean=0.000082
features.4.0.bn1.weight: max=0.007410, mean=0.001821
features.4.0.bn1.bias: max=0.005470, mean=0.001443
features.4.0.conv2.weight: max=0.000899, mean=0.000047
features.4.0.bn2.weight: max=0.004474, mean=0.000692
features.4.0.bn2.bias: max=0.002719, mean=0.000622
features.5.0.conv1.weight: max=0.000513, mean=0.000028
features.5.0.bn1.weight: max=0.004423, mean=0.000737
features.5.0.bn1.bias: max=0.003501, mean=0.000535
features.5.0.conv2.weight: max=0.000260, mean=0.000015
features.5.0.bn2.weight: max=0.001480, mean=0.000294
features.5.0.bn2.bias: max=0.002125, mean=0.000495
classifier.weight: max=0.016797, mean=0.002138
classifier.bias: max=0.005547, mean=0.001587

Epoch 55:
features.0.0.weight: max=0.167825, mean=0.039553
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.043295, mean=0.011849
features.0.1.bias: max=0.062535, mean=0.010146
features.1.0.weight: max=0.033583, mean=0.003127
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.052174, mean=0.014019
features.1.1.bias: max=0.042813, mean=0.009334
features.2.0.weight: max=0.018140, mean=0.001612
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.050189, mean=0.010352
features.2.1.bias: max=0.042162, mean=0.009439
features.3.0.weight: max=0.013268, mean=0.000656
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.048112, mean=0.008196
features.3.1.bias: max=0.034093, mean=0.005184
features.4.0.conv1.weight: max=0.004870, mean=0.000293
features.4.0.bn1.weight: max=0.028832, mean=0.005774
features.4.0.bn1.bias: max=0.017773, mean=0.004383
features.4.0.conv2.weight: max=0.004423, mean=0.000152
features.4.0.bn2.weight: max=0.016096, mean=0.002757
features.4.0.bn2.bias: max=0.012687, mean=0.002679
features.5.0.conv1.weight: max=0.002325, mean=0.000091
features.5.0.bn1.weight: max=0.016697, mean=0.003014
features.5.0.bn1.bias: max=0.009291, mean=0.001900
features.5.0.conv2.weight: max=0.001237, mean=0.000054
features.5.0.bn2.weight: max=0.008029, mean=0.001530
features.5.0.bn2.bias: max=0.008722, mean=0.002553
classifier.weight: max=0.103731, mean=0.009962
classifier.bias: max=0.029155, mean=0.007277

Epoch 56:
features.0.0.weight: max=0.022392, mean=0.003848
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.003089, mean=0.000913
features.0.1.bias: max=0.003616, mean=0.000852
features.1.0.weight: max=0.003104, mean=0.000259
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.003057, mean=0.000987
features.1.1.bias: max=0.002243, mean=0.000786
features.2.0.weight: max=0.001534, mean=0.000130
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.002850, mean=0.000853
features.2.1.bias: max=0.003214, mean=0.000763
features.3.0.weight: max=0.001134, mean=0.000058
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.002898, mean=0.000649
features.3.1.bias: max=0.001264, mean=0.000351
features.4.0.conv1.weight: max=0.000539, mean=0.000027
features.4.0.bn1.weight: max=0.003054, mean=0.000556
features.4.0.bn1.bias: max=0.002494, mean=0.000393
features.4.0.conv2.weight: max=0.000428, mean=0.000016
features.4.0.bn2.weight: max=0.001514, mean=0.000246
features.4.0.bn2.bias: max=0.001019, mean=0.000186
features.5.0.conv1.weight: max=0.000264, mean=0.000009
features.5.0.bn1.weight: max=0.001397, mean=0.000269
features.5.0.bn1.bias: max=0.000741, mean=0.000155
features.5.0.conv2.weight: max=0.000139, mean=0.000005
features.5.0.bn2.weight: max=0.000985, mean=0.000153
features.5.0.bn2.bias: max=0.000757, mean=0.000180
classifier.weight: max=0.008160, mean=0.001030
classifier.bias: max=0.002203, mean=0.000640

Epoch 57:
features.0.0.weight: max=0.227647, mean=0.036638
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.053830, mean=0.012462
features.0.1.bias: max=0.052501, mean=0.012212
features.1.0.weight: max=0.038263, mean=0.002959
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042266, mean=0.011845
features.1.1.bias: max=0.040365, mean=0.009120
features.2.0.weight: max=0.015199, mean=0.001414
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.043583, mean=0.008708
features.2.1.bias: max=0.032435, mean=0.007923
features.3.0.weight: max=0.010271, mean=0.000605
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032628, mean=0.006656
features.3.1.bias: max=0.016877, mean=0.004054
features.4.0.conv1.weight: max=0.005781, mean=0.000291
features.4.0.bn1.weight: max=0.030476, mean=0.006251
features.4.0.bn1.bias: max=0.027347, mean=0.004824
features.4.0.conv2.weight: max=0.003148, mean=0.000163
features.4.0.bn2.weight: max=0.009807, mean=0.002566
features.4.0.bn2.bias: max=0.008170, mean=0.002233
features.5.0.conv1.weight: max=0.002363, mean=0.000100
features.5.0.bn1.weight: max=0.010185, mean=0.002565
features.5.0.bn1.bias: max=0.007140, mean=0.001811
features.5.0.conv2.weight: max=0.000960, mean=0.000052
features.5.0.bn2.weight: max=0.003732, mean=0.001041
features.5.0.bn2.bias: max=0.005605, mean=0.001719
classifier.weight: max=0.060964, mean=0.007386
classifier.bias: max=0.018030, mean=0.006060

Epoch 58:
features.0.0.weight: max=0.272451, mean=0.049707
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.068319, mean=0.011910
features.0.1.bias: max=0.060410, mean=0.010810
features.1.0.weight: max=0.034644, mean=0.003369
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053272, mean=0.015933
features.1.1.bias: max=0.029622, mean=0.009921
features.2.0.weight: max=0.018573, mean=0.001630
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.034818, mean=0.009317
features.2.1.bias: max=0.026460, mean=0.008211
features.3.0.weight: max=0.011761, mean=0.000689
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.040483, mean=0.009060
features.3.1.bias: max=0.028978, mean=0.005701
features.4.0.conv1.weight: max=0.005158, mean=0.000311
features.4.0.bn1.weight: max=0.031734, mean=0.005933
features.4.0.bn1.bias: max=0.022175, mean=0.004313
features.4.0.conv2.weight: max=0.003683, mean=0.000173
features.4.0.bn2.weight: max=0.012155, mean=0.002987
features.4.0.bn2.bias: max=0.015597, mean=0.002916
features.5.0.conv1.weight: max=0.002052, mean=0.000100
features.5.0.bn1.weight: max=0.019895, mean=0.002766
features.5.0.bn1.bias: max=0.011265, mean=0.001918
features.5.0.conv2.weight: max=0.000933, mean=0.000053
features.5.0.bn2.weight: max=0.007646, mean=0.001439
features.5.0.bn2.bias: max=0.009383, mean=0.002729
classifier.weight: max=0.081180, mean=0.011017
classifier.bias: max=0.033165, mean=0.008971

Epoch 59:
features.0.0.weight: max=0.121368, mean=0.033033
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.020154, mean=0.007064
features.0.1.bias: max=0.019544, mean=0.006217
features.1.0.weight: max=0.014078, mean=0.001753
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.020807, mean=0.007464
features.1.1.bias: max=0.018045, mean=0.005067
features.2.0.weight: max=0.008055, mean=0.000803
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.018756, mean=0.004793
features.2.1.bias: max=0.012767, mean=0.004490
features.3.0.weight: max=0.004699, mean=0.000337
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022757, mean=0.004216
features.3.1.bias: max=0.009936, mean=0.002728
features.4.0.conv1.weight: max=0.002519, mean=0.000157
features.4.0.bn1.weight: max=0.012872, mean=0.002991
features.4.0.bn1.bias: max=0.009225, mean=0.002109
features.4.0.conv2.weight: max=0.002519, mean=0.000094
features.4.0.bn2.weight: max=0.006826, mean=0.001782
features.4.0.bn2.bias: max=0.006179, mean=0.001595
features.5.0.conv1.weight: max=0.000845, mean=0.000057
features.5.0.bn1.weight: max=0.008798, mean=0.001378
features.5.0.bn1.bias: max=0.004915, mean=0.000879
features.5.0.conv2.weight: max=0.000617, mean=0.000034
features.5.0.bn2.weight: max=0.004588, mean=0.000940
features.5.0.bn2.bias: max=0.006753, mean=0.001664
classifier.weight: max=0.037884, mean=0.007468
classifier.bias: max=0.012649, mean=0.005939

Epoch 60:
features.0.0.weight: max=0.082851, mean=0.018979
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.019959, mean=0.005066
features.0.1.bias: max=0.011479, mean=0.004549
features.1.0.weight: max=0.013783, mean=0.001713
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.026694, mean=0.007883
features.1.1.bias: max=0.024869, mean=0.005808
features.2.0.weight: max=0.009092, mean=0.000838
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.037494, mean=0.005982
